name,pl_orbper,pl_disc,new_rade,fpl_smax,new_insol
HD 116029 c,907,2018,14.220595933806248,NA,NA
HD 117207 b,2621.75,2004,11.751276558567097,3.787,0.08117258745734048
HD 11755 b,433.70001,2015,13.275525259212895,1.09,124.20726649910736
HD 117618 b,25.8,2004,9.155794034169801,0.18,50.51902843912989
HD 118203 b,6.1335,2005,12.937807477705162,0.07,903.2415762502582
HD 119130 b,16.9841,2019,2.63,0.13,73.30157316747744
HD 11964 b,1945,2005,16.8520405110152,3.16,0.29691069034653317
HD 11964 c,37.91,2008,4.6035037089074144,0.229,56.53651512222005
HD 11977 b,711,2005,13.73434328396851,1.93,18.530425080948266
HD 120084 b,2082,2013,11.939088514154687,4.3,2.3608211586812646
HD 121504 b,63.33,2003,15.904596380414148,0.33,13.000861156630684
HD 12484 b,58.83,2016,13.444125190098173,0.297,11.925788454956104
HD 125595 b,9.6737,2009,3.0734314561258844,0.08,37.7415755382022
HD 125612 b,557.04,2007,12.586021114569148,1.372,0.6099465473021884
HD 125612 c,4.15514,2009,5.04738606854612,0.0524,418.1551269946691
HD 125612 d,2835,2009,9.072155495419418,4.06,0.06965430012235695
HD 12648 b,133.60001,2015,12.460251393410102,0.54,194.18356962903053
HD 126525 b,960.41,2018,11.40228341753169,1.837,0.2702599470794373
HD 12661 b,262.70862,2000,12.937207110988739,0.84,1.929485094197775
HD 12661 c,1708,2002,16.149559354818788,2.8145,0.17186897780808036
HD 126614 b,1244,2009,16.63621331590748,2.37,0.25971875238571956
HD 128311 b,453.019,2002,9.447007768009765,1.084,0.2617829971287077
HD 128311 c,921.538,2005,10.621220816431457,1.74,0.10160182371319552
HD 128356 b,298.2,2016,15.250798791645947,0.87,0.4752930838363618
HD 129445 b,1840,2009,14.001304903569698,2.9,0.1462864174568825
HD 130322 b,10.70871,1999,12.773511929841739,0.0925,68.03251632091997
HD 131496 b,896,2011,17.691361312229603,2.01,3.5777326569786085
HD 131664 b,1951,2008,9.16648037785696,3.17,0.13485947838579707
HD 13167 b,2613,2018,15.500318370883955,4.1,0.5425406539892385
HD 13189 b,471.60001,2005,11.244826583476083,1.25,276.8088518624057
HD 132406 b,974,2007,13.351265572784557,1.98,0.4663045138615302
HD 132563 b,1544,2011,11.305287802173378,2.62,0.33915437003452703
HD 133131 A b,649,2016,13.796321204457055,1.44,0.4637404891896531
HD 133131 A c,3568,2016,15.227798495605208,4.49,0.04769878514410467
HD 133131 B b,5769,2016,10.721800042399524,6.15,0.025897018584406076
HD 134060 b,3.2696,2019,3.425209825480576,0.0444,729.85075189506
HD 134060 c,1291.5646,2019,6.331888770792534,2.3928,0.2512969398024408
HD 134987 b,258.17999,1999,11.829948399738594,0.81,2.3934808784233383
HD 134987 c,5000,2009,11.253966459513608,5.8,0.04668141511098551
HD 136352 b,11.5824,2019,2.18464546022574,0.0934,113.58114633163154
HD 136352 c,27.5821,2019,3.748714009664532,0.1666,35.698503106864635
HD 136352 d,107.5983,2019,3.43693607465212,0.4128,5.814610427163892
HD 136418 b,464.29999,2009,11.416700085997523,1.29,5.009802203110596
HD 13724 b,14763.405,2019,12.73075660551865,12.4,0.007415776453961816
HD 137388 b,330,2011,10.271413164199544,0.89,0.6656102277778345
HD 13908 b,19.382,2013,13.65885737420917,0.154,168.6392097154231
HD 13908 c,931,2013,14.766000869463106,2.03,0.9705276754133746
HD 13931 b,4218,2009,14.823942298487099,5.15,0.06567280133439962
HD 139357 b,1125.7,2008,10.301055028949376,2.36,11.944720558060567
HD 1397 b,11.53533,2018,11.5,0.1097,379.8277972118166
HD 14067 b,1455,2014,11.259056996897751,3.4,6.839780519029628
HD 141399 b,94.44,2014,16.831990194717214,0.415,9.503942641473705
HD 141399 c,201.99,2014,12.04003644552486,0.689,3.447954738526016
HD 141399 d,1069.8,2014,11.780708183265348,2.09,0.3747204783379064
HD 141399 e,5000,2014,12.136396994476513,5,0.06547266085711236
HD 141937 b,653.21997,2002,15.833033818651579,1.5,0.5343397487188501
HD 142 b,349.7,2001,16.951850777567742,1.02,2.8628570063717698
HD 142 c,6005,2012,17.84411715749383,6.8,0.06441428264336482
HD 142022 A b,1928,2005,11.823443159494342,2.93,0.1031014467065237
HD 142245 b,1299,2011,11.477490512714551,2.78,1.3928694343328958
HD 142415 b,386.29999,2003,13.131994535519514,1.06,1.1178621962396533
HD 143105 b,2.1974,2016,16.280070531383306,0.0379,2504.503137375417
HD 143361 b,1039.15,2008,14.187859131566865,1.988,0.2255107450876652
HD 145377 b,103.95,2008,13.454580727208336,0.45,6.801034414291094
HD 145457 b,176.3,2010,13.814257744360853,0.76,86.57107600016943
HD 145934 b,2730,2015,10.485969565894727,4.6,1.0702477824163799
HD 1461 b,5.77152,2010,2.304789288917077,0.0634,311.0437535993293
HD 1461 c,13.5052,2015,2.245269363021788,0.1117,100.2059832392303
HD 147018 b,44.236,2009,11.579542732847376,0.2388,12.471863674411438
HD 147018 c,1008,2009,12.26583648107258,1.922,0.19252770474448586
HD 147379 b,86.78,2017,5.909553716430466,0.323,1.0246957981219582
HD 147513 b,528.4,2003,9.436546229974347,1.32,0.5608569909066865
HD 14787 b,676.6,2018,13.727308812742459,1.7,4.509227607101382
HD 147873 b,116.596,2016,12.689195859226976,0.522,21.961348007968162
HD 147873 c,491.54,2016,11.400035601912538,1.36,3.235356807203285
HD 148156 b,1027,2009,12.488746564214386,2.45,0.29625646148087004
HD 148164 b,328.55,2018,12.980169601358265,0.993,2.168210798350013
HD 148164 c,5062,2018,13.870252858903525,6.15,0.05652619709173725
HD 148284 b,339.331,2018,14.169410123659844,0.974,2.0085474049762486
HD 148427 b,331.5,2009,12.281954243090018,1.04,8.569062716155225
HD 149026 b,2.87589,2005,8.295,0.04364,1387.4920907972291
HD 149143 b,4.07182,2005,13.847359246024661,0.053,796.9815374041793
HD 1502 b,428.5,2011,15.000308557098831,1.262,11.088716754567656
HD 150706 b,5894,2012,9.057709028282112,6.7,0.02398006713365638
HD 152079 b,2918.92,2009,10.725361510325119,4.187,0.08226101771812319
HD 152581 b,686.5,2011,15.381428637100733,1.66,4.600275315204841
HD 15337 b,4.75615,2019,1.64,0.0522,168.91141262656006
HD 15337 c,17.1784,2019,2.39,0.1268,28.626054442610386
HD 153950 b,499.39999,2008,14.116175314867718,1.28,1.3476591388054808
HD 154345 b,3341.55884,2006,13.04911436927274,4.21,0.033762594154869346
HD 154672 b,163.94,2008,15.951954185561412,0.6,5.0547246072499545
HD 154857 b,408.60001,2004,19.12031347212483,1.29,2.7785651186783262
HD 154857 c,3452,2014,12.745170339896063,5.36,0.16094238047145112
HD 155233 b,818.8,2015,15.139508779473559,2,3.364650885139871
HD 155358 b,194.3,2007,13.837790246041978,0.63,5.015553890116368
HD 155358 c,391.9,2007,10.002098850285938,1.02,1.913373067077265
HD 156279 b,131.05,2011,10.194838673610775,0.49,2.975828096940914
HD 156279 c,4191,2018,12.938092953835394,NA,NA
HD 156411 b,842.2,2009,16.97349758995086,1.88,1.5229452877894076
HD 156668 b,4.6455,2010,3.029920115892275,0.05,679.29746098469775
HD 156846 b,359.51001,2007,14.354715476833077,1.12,3.824405681096055
HD 158038 b,521,2011,15.360077996979792,1.5,4.495908685599547
HD 158996 b,820.2,2018,9.094292123384061,2.1,234.7261148932753
HD 159243 b,12.62,2013,15.105467000716054,0.11,107.4520312424207
HD 159243 c,248.4,2013,15.71033112256528,0.8,2.031514965677016
HD 159868 b,1184.1,2006,15.611536623534388,2.32,0.6668436657346264
HD 159868 c,351,2012,9.685295858036405,1.032,3.370083065217359
HD 1605 b,577.2,2015,14.307619936868045,1.492,2.900429767673596
HD 1605 c,2149,2015,12.89430713173515,3.584,0.5026480453138201
HD 160691 b,643.25,2000,15.349338820397874,1.497,0.8821783581020246
HD 160691 c,4205.8,2004,13.245725547752867,5.235,0.0721384203235646
HD 160691 d,9.6386,2004,2.322004166967622,0.090939999999999993,239.05074431313616
HD 160691 e,310.55,2006,14.737379399225615,0.921,2.3306697508277257
HD 16141 b,75.523,2000,12.27687844122496,0.36,17.922351823743107
HD 16175 b,990,2009,13.01666098730019,2.12,0.832392729334401
HD 162020 b,8.4282,2002,11.156225437947551,0.08,40.25501807816524
HD 163607 b,75.2203,2010,13.076481602043366,0.362,20.025476507008648
HD 163607 c,1272,2010,10.007305301308989,2.39,0.45941397093616027
HD 16417 b,17.24,2008,5.497085570351553,0.14,141.49592370672656
HD 164509 b,280.17,2010,13.657199125460298,0.87,1.741652448878857
HD 164595 b,40,2015,4.979414502310895,0.23,19.65822619714668
HD 164604 b,641.472,2009,11.010003675521709,1.331,0.14576185582289272
HD 164922 b,1155,2005,10.110286641935419,2.1,0.1642711927607687
HD 164922 c,75.765,2016,2.7079616743843906,0.3351,6.451358026942343
HD 165155 b,434.5,2016,12.196362386889435,1.13,0.5480789380548778
HD 1666 b,270,2015,13.6243732336739,0.94,6.077770443302994
HD 166724 b,5144,2012,15.126512868245467,5.42,0.01054390360703347
HD 167042 b,420.77,2007,14.539186441049067,1.32,5.739210284664829
HD 168443 b,58.11247,1998,12.348558331092605,0.2931,28.11696000441567
HD 168443 c,1749.83,2000,14.211934325698792,2.8373,0.300047134740094
HD 168746 b,6.404,2002,14.348589985639052,0.07,206.92069096666927
HD 1690 b,533,2010,15.91368095139201,1.36,99.06544238598674
HD 169830 b,225.62,2000,10.201056212141891,0.81,6.998902801964161
HD 169830 c,2102,2003,10.297626786589712,3.6,0.35431945434943574
HD 170469 b,1145,2007,13.770115166566049,2.24,0.32696703069187244
HD 17092 b,359.89999,2007,14.46459101065566,1.31,33.22442003850285
HD 171028 b,550,2007,9.205165057498096,1.32,3.1035027717262444
HD 171238 b,1532,2009,14.794465614709877,2.57,0.12306477254221855
HD 17156 b,21.21663,2007,12.33,0.16278,104.42341973659167
HD 173416 b,323.6,2008,13.886433454508687,1.16,57.95408074637772
HD 175167 b,1290,2009,11.556028004592486,2.4,0.49610946933592837
HD 175541 b,298.43,2007,16.03989378321204,0.975,11.402255505811478
HD 175607 b,29.01,2015,2.5007653443635363,NA,NA
HD 17674 b,623.8,2017,14.814745182205483,1.42,0.7951028519589575
HD 176986 b,6.4898,2017,2.3726462166005104,0.06296,83.53540091876548
HD 176986 c,16.8191,2017,3.41058754330364,0.11878,23.470014511241963
HD 177565 b,44.505,2017,3.2256291744896104,0.246,14.592502816091
HD 177830 b,410.10001,1999,17.772020293857906,1.14,4.562367840720221
HD 177830 c,110.9,2010,6.163873517891371,0.5137,22.46885122151775
HD 178911 B b,71.484,2001,11.28273747833494,0.34,7.835057101195501
HD 179079 b,14.479,2008,4.872765009293017,0.1214,162.76560114286448
HD 179949 b,3.092514,2000,14.718712016006478,0.0443,1019.0430879305089
HD 180053 b,213.72,2018,11.197403216177833,0.843,17.674406967361872
HD 18015 b,2278,2018,13.162483659071784,3.87,0.6288948958214592
HD 180314 b,396.03,2010,15.035860322139719,1.46,17.230357501317535
HD 180617 b,105.9,2018,3.9978851257987866,0.3357,0.28913277037946455
HD 180902 b,510.9,2009,14.367781833483445,1.4,4.599852742887535
HD 181234 b,7462.0575,2019,11.575026645251977,7.52,0.014078757186815985
HD 181342 b,564.1,2009,8.360673350282017,1.592,5.8629187168845425
HD 181433 b,9.3743,2008,2.7864225555439974,0.08,55.952568297286874
HD 181433 c,962,2008,13.691415514478992,1.76,0.11560447995307209
HD 181433 d,2172,2008,12.817098667428482,3,0.039788493011404
HD 181720 b,956,2009,15.034009955899302,1.85,0.6708980710335607
HD 183263 b,626.51599,2004,11.531702361207882,1.49,0.8028371548345073
HD 183263 c,3070,2008,13.43186921684301,4.35,0.09419361962996908
HD 185269 b,6.83776,2006,13.147140771776337,0.077,833.7167937035509
HD 187085 b,1019.74,2006,12.588850498796303,2.1,0.520668627689878
HD 187123 b,3.0965828,1998,13.818299797984622,0.0426,743.3285297183393
HD 187123 c,3810,2008,12.06021617352612,4.89,0.05641340085528471
HD 18742 b,766,2011,12.105603050489522,1.82,6.235298139749211
HD 188015 b,461.2,2004,15.323207308067232,1.203,0.7915324887044894
HD 189733 b,2.21857567,2005,12.666,0.0313,353.92506859571046
HD 190360 b,2915.03687,2003,10.968799470311412,3.97,0.07523483736126492
HD 190360 c,17.111,2005,5.3084279511652275,0.1304,69.73403850394024
HD 190647 b,1176.45,2007,12.696303818470433,2.231,0.41304831937730496
HD 190984 b,4885,2009,14.535501248395384,5.5,0.08897635715460878
HD 191806 b,1606.3,2016,16.19428935420268,2.8,0.2842391772028448
HD 192263 b,24.3556,1999,12.143353452740389,0.15,14.18461268933672
HD 192310 b,74.72,2011,5.168255923790791,0.32,3.7557791215366563
HD 192310 c,525.8,2011,4.3514235843972235,1.18,0.2762078296792256
HD 192699 b,340.94,2007,15.963768514017344,1.063,12.21612508487299
HD 195019 b,18.20132,1998,15.888692886636921,0.14,109.83580279205984
HD 196050 b,1378,2002,9.866726524596805,2.51,0.3512792986786937
HD 196067 b,3638,2012,14.796695190483907,5.02,0.14811279098574648
HD 196885 b,1333,2007,15.21176164490058,2.37,0.4270741724117378
HD 197037 b,1035.7,2012,12.659937274918287,2.07,0.4046311460603837
HD 19994 b,466.2,2003,12.76859173532459,1.305,2.1616181420855916
HD 20003 b,11.8482,2019,3.570030868791089,0.0974,75.8371644274441
HD 20003 c,33.9239,2019,4.631175961035995,0.1964,18.651640372004106
HD 200964 b,606.3,2010,12.079911022015818,1.565,5.6230418556643285
HD 200964 c,852.5,2010,14.297625724731388,1.96,3.5849892463919897
HD 202206 c,1260,2004,11.804484306655073,2.41,0.18662332157180547
HD 202696 b,517.8,2019,13.60014017077648,1.566,9.53710325360329
HD 202696 c,946.6,2019,14.847288615262034,2.342,4.264088585922085
HD 202772 A b,3.308958,2019,17.318,0.05208,3448.720899326688
HD 203030 b,NA,2006,12,487.1,2.498985526775576e-6
HD 203473 b,1552.9,2018,12.762115069280759,2.73,0.23860234405921485
HD 2039 b,1120,2002,11.58066923876962,2.2,0.3229643889754037
HD 204313 b,1920.09998,2010,14.8414430308255,3.07,0.1335744052238398
HD 204313 c,34.905,2015,5.134731964052573,0.2099,28.574268601649667
HD 204941 b,1733,2011,11.469697104538263,2.55,0.05583668662362191
HD 205739 b,279.8,2008,10.866765422752621,0.896,2.853540104790853
HD 206255 b,96.045,2019,8.016601112150214,0.461,21.11534342173866
HD 206610 b,673.2,2009,12.602869819679496,1.74,3.655118853143302
HD 20781 b,5.3135,2019,1.242243610878916,0.0529,175.02039349789567
HD 20781 c,13.8905,2019,2.2287928852065426,0.1004,48.58839734373722
HD 20781 d,29.158,2019,2.7049032177625705,0.1647,18.055636450680733
HD 20781 e,85.5073,2019,2.81374414555554,0.3374,4.3023906740414795
HD 20782 b,597.0643,2006,13.065054627320759,1.3649,0.6867494692778076
HD 207832 b,160.07,2012,15.487758391255765,0.586,2.26050133556795
HD 207832 c,1155.7,2012,9.885645848038255,2.112,0.17402521231237525
HD 20794 b,18.315,2011,1.4011133196179637,0.1207,47.16126654267066
HD 20794 c,40.114,2011,1.0120805139576914,0.2036,16.57465329410088
HD 20794 d,90.309,2011,1.6365640286947123,0.3499,5.611928317364608
HD 20794 e,147.02,2017,1.8237590342327028,0.509,2.6519445270561417
HD 208487 b,130.08,2004,15.114024945954757,0.524,6.387595790752873
HD 208527 b,875.5,2012,9.904075803369714,2.1,165.40986627087725
HD 20868 b,380.85001,2008,15.652191618695946,0.95,0.3080014701118325
HD 208897 b,352.7,2017,13.397557945408812,1.05,NA
HD 209458 b,3.52474859,1999,15.581,0.04707,770.0370177658835
HD 210193 b,649.918,2019,13.911484970224084,1.487,0.5144913327852512
HD 210277 b,442.19,1998,14.152878202474879,1.13,0.783146683373796
HD 210702 b,354.1,2007,10.7767729821683,1.148,10.025735062543063
HD 211810 b,1558,2018,10.841024142922665,2.656,0.16654970147998752
HD 211970 b,25.201,2019,4.237305787068749,0.143,4.210444286686883
HD 212301 b,2.24571,2005,15.172308350192049,0.03,2122.0591761847095
HD 212771 b,380.7,2009,14.204787964992779,1.19,8.164057920994976
HD 213240 b,882.70001,2001,16.72085954136327,1.89,0.7517551148227957
HD 21411 b,84.288,2019,7.876175314689865,0.362,4.136022178822562
HD 214823 b,1854.4,2016,14.0313980930715,3.23,0.44832706274113465
HD 215152 b,5.75999,2018,1.2478792478179295,0.057638,90.27805517063875
HD 215152 c,7.28243,2018,1.1293095268121378,0.067393,66.03442813388011
HD 215152 d,10.86499,2018,1.5925057408319758,0.08799,38.737658355333764
HD 215152 e,25.1967,2018,1.5939233398540438,0.15417,12.618282760375278
HD 215497 b,3.93404,2009,2.003130677111237,0.05,181.9952240600194
HD 215497 c,567.94,2009,11.069687748574982,1.282,0.27683688230293474
HD 216435 b,1311,2002,9.979687372439773,2.56,0.5501993454309729
HD 216437 b,1334.28,2002,12.23518324609959,2.497,0.3759784172436515
HD 216536 b,148.60001,2015,15.355015149389008,0.61,97.35098049360349
HD 216770 b,118.45,2003,16.31726206901448,0.46,3.3456795103220127
HD 21693 b,22.6786,2019,2.8853998187104857,0.1455,29.259979219743816
HD 21693 c,53.7357,2019,4.511874630152247,0.2586,9.262814331270071
HD 217107 b,7.12682,1998,13.20365103468851,0.08,196.70709559283864
HD 217107 c,4270,2005,10.365919317837555,5.32,0.04448122462385406
HD 217786 b,1319,2011,13.770032690030316,2.38,0.3333082672650755
HD 217850 b,3501.3,2018,14.203142885185192,4.56,0.06054388907135693
HD 218566 b,225.7,2010,7.828308813548974,0.69,0.7316473745767945
HD 219077 b,5501,2012,14.044261571429999,6.22,0.06877319971357848
HD 219134 b,3.092926,2015,1.602,0.03876,176.29194254385305
HD 219134 c,6.76458,2015,1.511,0.0653,62.11173166154328
HD 219134 d,46.859,2015,1.61,0.237,4.715234628721716
HD 219134 f,22.717,2015,1.31,0.1463,12.374035218257696
HD 219134 g,94.2,2015,3.329940104450848,0.3753,1.880368083972613
HD 219134 h,2247,2015,13.345310446584717,3.11,0.027382886225397803
HD 219415 b,2093.3,2012,10.16201017053239,3.2,0.4070990072952494
HD 219666 b,6.03607,2018,4.71,0.06356,232.07706471951997
HD 219828 b,3.83492,2007,4.001178303293695,0.0507,1023.2554851002654
HD 219828 c,4682,2016,12.38596170330516,5.79,0.07845901879231304
HD 220074 b,672.09998,2012,15.510358989505182,1.6,306.0272042055516
HD 220689 b,2266.4,2012,10.875964221047527,3.396,0.12914114624831566
HD 220773 b,3724.7,2011,16.244272317963127,4.94,0.1289870475709041
HD 220842 b,218.47,2016,13.32169298688777,0.74,4.154670253418682
HD 221287 b,456.1,2007,7.905677856608308,1.25,1.062135620760039
HD 221416 b,14.2767,2019,9.17,0.1228,341.66718253095286
HD 221420 b,22482,2019,12.496687338223428,18.5,0.011712687147620245
HD 221585 b,1173,2016,11.32994300504954,2.306,0.49691418467190046
HD 222076 b,871,2016,15.238472093803106,1.83,2.535699707475033
HD 222155 b,3999,2011,13.637527681263473,5.14,0.12220071922787004
HD 222582 b,572.38,1999,11.713284174332287,1.34,0.7257556128604918
HD 224538 b,1189.1,2016,11.88232762109857,2.28,0.5677149174104312
HD 224693 b,26.6904,2006,17.97743179130415,0.191,111.66916416877626
HD 22781 b,528.07,2011,11.069123201941974,1.167,0.24539080646522163
HD 23079 b,730.59998,2001,11.302740165031004,1.6,0.5305911900731072
HD 23127 b,1211.17,2006,12.545508843310595,2.37,0.5040844586514588
HD 231701 b,141.63,2007,11.912227640302799,0.567,9.179814011261307
HD 233604 b,192,2013,13.47031466422615,0.747,100.77638984144505
HD 23472 b,17.667,2019,4.42,0.121,15.791713613657505
HD 23472 c,29.625,2019,4.31,0.17,8.000224187458803
HD 23596 b,1561,2003,11.860223820154589,2.77,0.3758724215259688
HD 238914 b,4100,2018,14.638736148909363,5.7,2.1789651720041183
HD 240210 b,501.75,2009,15.351128611137785,1.16,26.368414776573687
HD 240237 b,745.70001,2011,13.495605389410464,1.92,337.5961945994428
HD 24040 b,3668,2006,7.79419026524396,4.92,0.07799554452939278
HD 24064 b,535.59998,2015,14.367503855686547,1.29,211.26160719205453
HD 24085 b,2.0455,2019,3.1306516736291115,0.034,2060.8299907947144
HD 25015 b,6019.32,2019,11.73606812439833,6.19,0.01077999853821661
HD 25171 b,1802.29,2010,12.073283469363304,2.971,0.22708826718020197
HD 2638 b,3.4442,2005,15.283626368189056,0.04,319.0656249846289
HD 2685 b,4.12688,2019,16.141,0.0568,1443.1229341988167
HD 26965 b,42.378,2018,2.7369320963346833,NA,NA
HD 27442 b,428.1,2000,15.95984099438629,1.271,4.392470959715576
HD 27631 b,2198.14,2012,11.16769454095138,3.242,0.10504465982054563
HD 27894 b,18.02,2005,13.769840509049477,0.125,24.95628714729878
HD 27894 c,36.07,2017,6.6241624960341206,0.198,9.94648471269624
HD 27894 d,5174,2017,16.212882116415347,5.448,0.013137895471635155
HD 28185 b,379,2001,12.805207962468543,1.02,0.9972399229315769
HD 28254 b,1116,2010,14.485302737716266,2.15,0.473285370243278
HD 285507 b,6.0881,2013,15.76477010406856,0.06,53.05147940461774
HD 285968 b,8.7836,2008,2.6232565710333184,0.066,7.743051162967604
HD 28678 b,380.2,2011,12.061897978736198,1.18,13.068808234774373
HD 29021 b,1362.3,2017,13.684303338192517,2.28,0.12886361369200647
HD 290327 b,2443,2009,12.532325544169842,3.43,0.06200286532436047
HD 2952 b,311.60001,2013,10.368309754742855,1.23,38.92151863015328
HD 30177 b,2527.83,2002,12.383414143852477,3.704,0.08844189592951997
HD 30177 c,11613,2016,16.755328318514934,9.89,0.012405304154240397
HD 30562 b,1157,2009,15.953323733926599,2.34,0.5328049919645641
HD 30669 b,1684,2014,18.237907422693397,2.69,0.09874052681354784
HD 30856 b,847,2011,17.381147766549468,1.85,3.6029359626849047
HD 31253 b,466,2010,15.68453579570912,1.26,2.5249856237547417
HD 31527 b,16.5535,2019,3.2204689906876256,0.1254,76.27898877654526
HD 31527 c,51.2053,2019,3.340936981664261,0.2663,16.91444168630918
HD 31527 d,271.6737,2019,3.0990228831155657,0.8098,1.8291295045628364
HD 3167 b,0.959624,2016,1.7,0.0186,1581.1537833679372
HD 3167 c,29.83832,2016,2.86,0.1841,16.13958721315735
HD 3167 d,8.509,2017,2.042426617969359,0.07757,90.91015895268363
HD 32518 b,157.54,2009,13.373081889836776,0.59,133.1361447102235
HD 32963 b,2372,2015,13.394152536513994,3.41,0.09965319838624759
HD 330075 b,3.38773,2004,15.73070294716854,0.04,245.96879715986088
HD 33142 b,326,2011,12.720233371186964,1.07,8.694256418477831
HD 33142 c,834,2018,16.7631288854229,NA,NA
HD 33283 b,18.1991,2006,15.014554159873814,0.1508,191.95406648193108
HD 33564 b,388,2005,11.39857186241123,1.1,2.832791624350829
HD 33844 b,551.40002,2015,10.603787966110954,1.6,5.817816709808263
